x,y
-1.415818160503799383e+00,-4.545634195059133353e-01
-1.125160285009905836e+00,-4.637923582880313367e-01
-1.613509016900320114e+00,6.378194901538446482e-01
-1.615934482264198113e+00,5.891993274340432407e-01
-1.415989357295073470e+00,-3.872961394416313263e-01
-1.405098437903674835e+00,-4.251147367475743843e-01
-1.409331368113754479e+00,-4.679851892280394443e-01
-1.421658070184808276e+00,-3.619079356176790885e-01
-1.590096234622372373e+00,8.263523236985202969e-01
-1.410940149258657517e+00,-3.512319520157834996e-01
-1.484154104327878088e+00,-3.041571160801875284e-01
-1.435567666857337832e+00,-3.343970789337353255e-01
-1.442641630170413025e+00,-4.322282421219192372e-01
-1.481300201685611828e+00,-3.363196020645724538e-01
-1.201951207768055419e+00,-4.487786476291922844e-01
-1.228529390065324023e+00,-3.296959564762578232e-01
-1.219263651409819849e+00,-3.624638386403049584e-01
-1.219580379789672486e+00,-3.983875972655928077e-01
-1.555357375850878743e+00,5.857535632375093781e-01
-1.504471834017072407e+00,6.008032257726574343e-01
-1.303614465775169817e+00,6.793301176422215093e-01
-1.309637098410668221e+00,6.385136807372346901e-01
-1.443246735431527705e+00,-3.975522580109664972e-01
-1.192206262031011654e+00,6.870373769855022683e-01
-1.196928570241326817e+00,6.478293289054343207e-01
-1.134647322815940829e+00,6.745187849868461427e-01
-1.158363086369948558e+00,6.473978825650225088e-01
-1.354575256176719922e+00,-2.530018442165111736e-01
-1.375691715966552708e+00,-2.951629205261919742e-01
-1.519219371929047657e+00,1.224080635907350834e+00
-1.088193413197154902e+00,7.112207614353417418e-01
-1.103441393338443266e+00,6.797301680483295305e-01
-1.074150693527732070e+00,7.197563776739041019e-01
-1.111161365170381776e+00,6.611878523998013790e-01
-1.511510205115294214e+00,6.440387579709296872e-01
-1.074228390183120663e+00,7.015143235512409925e-01
-1.118817116799718736e+00,6.481490683201921454e-01
-1.354947524363336209e+00,6.910559241862473945e-01
-1.364801947211892408e+00,6.507376876913739672e-01
-1.398148419923443964e+00,6.213540925416645155e-01
-1.443828309715389668e+00,5.959898701127288589e-01
-1.080694794212156973e+00,6.727761638307748759e-01
-1.246510440155913502e+00,6.863968678226165521e-01
-1.266194930588262491e+00,6.537394449274092079e-01
-1.294028244030896779e+00,6.248679923015696414e-01
-1.329421439518674308e+00,5.986672488578851370e-01
-1.371077944367120827e+00,-2.285721564447683596e-01
-1.365457800430458279e+00,-2.653414506814985030e-01
-1.107485243779885442e+00,8.694483385028882738e-01
-1.099867778169624444e+00,8.168175338529116702e-01
-1.042774303874685948e+00,7.319138440463718309e-01
-1.060336357080577052e+00,7.026170335425711011e-01
-9.855067059857490763e-01,9.788246492936637511e-01
-1.010648840499830170e+00,9.513847554828422926e-01
-1.051445932419375451e+00,9.379459266846755794e-01
-1.035157432805674738e+00,7.409305596095187019e-01
-8.926817878943889006e-01,1.145173912233199642e+00
-9.159649541224922364e-01,1.112424900316219434e+00
-9.414207443631306127e-01,1.083029001393801760e+00
-9.801580405386594030e-01,1.068545906290503611e+00
-8.818998577367515024e-01,1.162296698729933908e+00
-9.069724375316144949e-01,1.131327156856379634e+00
-9.478227146193312080e-01,1.119696889357242542e+00
-1.051667151741983774e+00,6.811793115802003973e-01
-8.814386806689901155e-01,1.175170965853268079e+00
-8.757863580157050354e-01,1.189338996871488918e+00
-9.401226379272091815e-01,1.143052703121909985e+00
-9.098535570239607573e-01,8.917637740449644301e-01
-9.246199444358053077e-01,8.589073694466664577e-01
-9.457917885856362838e-01,8.325129840497325073e-01
-9.731267006706705303e-01,8.113650984262058552e-01
-1.005498114569305601e+00,7.936841865758256231e-01
-8.138021288987256074e-01,1.072120318296648334e+00
-8.228126410205348629e-01,1.025770202465748460e+00
-8.473907133065303743e-01,1.000324922960522223e+00
-8.811965862262532978e-01,9.854829511592858582e-01
-7.011476807854629678e-01,1.299969585834552799e+00
-7.236065148958940041e-01,1.260000978062005395e+00
-7.631954101164699633e-01,1.250503044289159371e+00
-8.974666542909358613e-01,1.169285908989528888e+00
-6.904281579787089340e-01,1.503005357205636328e+00
-7.206098877519157009e-01,1.464290029353747080e+00
-8.668736063454174356e-01,1.220466749979314702e+00
-9.264534711590872718e-01,1.166955009499840434e+00
-1.389006617913569830e+00,-2.365200320859341954e-01
-1.355707771312052667e+00,-2.682915474880308015e-01
-8.639824821045667402e-01,1.244491553716591259e+00
-2.018227709593966690e+00,6.120766091419868049e-01
-8.656653460314913673e-01,1.291761721663166940e+00
-9.107252759395699782e-01,1.213205815284440714e+00
-7.399256491199738273e-01,1.672647906709664678e+00
-7.927105261417094484e-01,1.669345442091813236e+00
-1.451262205325105414e+00,-4.417316944369081844e-01
-8.133103668752867943e-01,1.414902875650414504e+00
-8.467123353421577292e-01,1.385804484550492655e+00
-8.546571694067057745e-01,1.674503241218911365e+00
-9.097099510159513125e-01,1.670338772937438598e+00
-9.187347709036915999e-01,1.901701967289484818e+00
-9.689806383981195426e-01,1.875472681779184247e+00
-7.405910017999405293e-01,1.752978595751787161e+00
-7.745941737684914896e-01,1.704226448395770754e+00
-7.405747017562512857e-01,1.762751509718232246e+00
-7.887843196480004426e-01,1.745005487376626307e+00
-7.557552469399189121e-01,1.826845094467816732e+00
-7.933063809481032402e-01,1.781338028537401641e+00
-1.381078903017511683e+00,-3.125333389371401926e-01
-1.350615996405549746e+00,-2.355367730569797313e-01
-1.986642560763635545e+00,6.618819827773274600e-01
-1.312799263074471368e+00,-2.368840897390478428e-01
-1.334366201193941004e+00,-2.779135428523604179e-01
-1.311436523160383283e+00,-2.443158259740423610e-01
-1.314656345759308120e+00,-2.378541587169409888e-01
